#OTU	ID	taxonomy
18316	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;badius
18317	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;roseoverticillatus
18318	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;baliensis
18319	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;bambusae
18320	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;bangladeshensis
18321	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;barkulensis
18322	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;barringtoniae
18323	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;bathyalis
18324	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;bauhiniae
18325	1.0	NA;NA;NA;NA;NA;NA
18326	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;beihaiensis
18327	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;beijiangensis
18328	1.0	NA;NA;NA;NA;NA;NA
18329	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;benahoarensis
18330	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;bikiniensis
18331	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;blastmyceticus
18332	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;bluensis
18333	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;bobili
18334	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;bohaiensis
18335	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;boluensis
18336	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;boncukensis
18337	1.0	NA;NA;NA;NA;NA;NA
18338	1.0	NA;NA;NA;NA;NA;NA
18339	1.0	NA;NA;NA;NA;NA;NA
18340	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;brasiliensis
18341	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;brevispora
18342	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;broussonetiae
18343	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Actinacidiphila;bryophytorum
18344	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;bullii
18345	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;bungoensis
18346	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;burgazadensis
18347	1.0	NA;NA;NA;NA;NA;NA
18348	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;cadmiisoli
18349	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;caelestis
18350	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;caeni
18351	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;caeruleatus
18352	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;cahuitamycinicus
18353	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;caldifontis
18354	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;calidiresistens
18355	1.0	NA;NA;NA;NA;NA;NA
18356	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;calvus
18357	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;camelliae
18358	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;camponoticapitis
18359	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;canalis
18360	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;canarius
18361	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;candidus
18362	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;cangkringensis
18363	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;caniferus
18364	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;caniscabiei
18365	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;canus
18366	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;capillispiralis
18367	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;capitiformicae
18368	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;capoamus
18369	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;capparidis
18370	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;carpaticus
18371	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;carpinensis
18372	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;antimycoticus
18373	1.0	NA;NA;NA;NA;NA;NA
18374	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;catenulae
18375	1.0	NA;NA;NA;NA;NA;NA
18376	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;cavernae
18377	1.0	NA;NA;NA;NA;NA;NA
18378	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;cellostaticus
18379	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;celluloflavus
18380	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;NA
18381	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;cellulosae
18382	1.0	NA;NA;NA;NA;NA;NA
18383	1.0	NA;NA;NA;NA;NA;NA
18384	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;chartreusis
18385	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;chattanoogensis
18386	1.0	NA;NA;NA;NA;NA;NA
18387	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;cheonanensis
18388	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;chiangmaiensis
18389	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;chilikensis
18390	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;chitinivorans
18391	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;chlorus
18392	1.0	NA;NA;NA;NA;NA;NA
18393	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;chromofuscus
18394	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;chryseus
18395	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;anulatus
18396	1.0	NA;NA;NA;NA;NA;NA
18397	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;chumphonensis
18398	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;cinereoruber
18399	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;cinereospinus
18400	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;cinereus
18401	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;cinerochromogenes
18402	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;cinnabarigriseus
18403	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;cinnabarinus
18404	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;cinnamoneus
18405	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;cinnamoneus
18406	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;cirratus
18407	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;clavifer
18408	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;clavuligerus
18409	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;coacervatus
18410	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Actinacidiphila;cocklensis
18411	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;coelicoflavus
18412	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;NA
18413	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;coeruleofuscus
18414	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;coeruleoprunus
18415	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;coeruleorubidus
18416	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;coerulescens
18417	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;coffeae
18418	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;collinus
18419	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;corallincola
18420	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;corchorusii
18421	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;coriariae
18422	1.0	NA;NA;NA;NA;NA;NA
18423	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;cremeus
18424	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;crystallinus
18425	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;curacoi
18426	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;cuspidosporus
18427	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;cyaneochromogenes
18428	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;cyaneofuscatus
18429	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;cyaneus
18430	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;cylindrosporus
18431	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;cyslabdanicus
18432	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;daghestanicus
18433	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;daliensis
18434	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;dangxiongensis
18435	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;daqingensis
18436	1.0	NA;NA;NA;NA;NA;NA
18437	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;deccanensis
18438	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;decoyicus
18439	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;dengpaensis
18440	1.0	NA;NA;NA;NA;NA;NA
18441	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;deserti
18442	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;philanthi
18443	1.0	NA;NA;NA;NA;NA;NA
18444	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;diastatochromogenes
18445	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;djakartensis
18446	1.0	NA;NA;NA;NA;NA;NA
18447	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;durbertensis
18448	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;durhamensis
18449	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;durmitorensis
18450	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;durocortorensis
18451	1.0	NA;NA;NA;NA;NA;NA
18452	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;echinatus
18453	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;echinoruber
18454	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;endophyticus
18455	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Actinacidiphila;epipremni
18456	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;erringtonii
18457	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;eurocidicus
18458	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;europaeiscabiei
18459	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;eurythermus
18460	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;exfoliatus
18461	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;fabae
18462	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;fagopyri
18463	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;fenghuangensis
18464	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;filamentosus
18465	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;fildesensis
18466	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;filipinensis
18467	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;fimbriatus
18468	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;finlayi
18469	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;flaveolus
18470	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;flaveus
18471	1.0	NA;NA;NA;NA;NA;NA
18472	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;minutiscleroticus
18473	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;flavofungini
18474	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;flavotricini
18475	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;flavovirens
18476	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;puniciscabiei
18477	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;formicae
18478	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;fractus
18479	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;fradiae
18480	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;fragilis
18481	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;NA
18482	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;fukangensis
18483	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;fulvorobeus
18484	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;fumanus
18485	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;fumigatiscleroticus
18486	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;fuscichromogenes
18487	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;fuscigenes
18488	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;fuscus
18489	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;galbus
18490	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;gamaensis
18491	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;gancidicus
18492	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;gardneri
18493	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;gelaticus
18494	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;hygroscopicus
18495	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;genisteinicus
18496	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;geranii
18497	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;gilvifuscus
18498	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;glaucescens
18499	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Actinacidiphila;glaucinigra
18500	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;glaucosporus
18501	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;glaucus
18502	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;globisporus
18503	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;globosus
18504	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;glomeratus
18505	1.0	NA;NA;NA;NA;NA;NA
18506	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;glycovorans
18507	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;gobiensis
18508	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;gobitricini
18509	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;goshikiensis
18510	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;gossypii
18511	1.0	NA;NA;NA;NA;NA;NA
18512	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;graminearus
18513	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;gramineus
18514	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;graminifolii
18515	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;graminilatus
18516	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;graminisoli
18517	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;griseiniger
18518	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;scabiei
18519	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;griseoaurantiacus
18520	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;griseocarneus
18521	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;griseochromogenes
18522	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;griseoflavus
18523	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;griseoincarnatus
18524	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;griseoloalbus
18525	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;griseoluteus
18526	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;griseomycini
18527	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;griseoruber
18528	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;griseorubiginosus
18529	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;griseosporeus
18530	1.0	NA;NA;NA;NA;NA;NA
18531	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;griseoviridis
18532	1.0	NA;NA;NA;NA;NA;NA
18533	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Actinacidiphila;guanduensis
18534	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;gulbargensis
18535	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;guryensis
18536	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;hainanensis
18537	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;haliclonae
18538	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;halophytocola
18539	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;halstedii
18540	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;harbinensis
18541	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;harenosi
18542	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;hawaiiensis
18543	1.0	NA;NA;NA;NA;NA;NA
18544	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;hebeiensis
18545	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;heilongjiangensis
18546	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;heliomycini
18547	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;chryseus
18548	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;herbaceus
18549	1.0	NA;NA;NA;NA;NA;NA
18550	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;hilarionis
18551	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;himastatinicus
18552	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;hiroshimensis
18553	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;hirsutus
18554	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;hokutonensis
18555	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;hoynatensis
18556	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;huasconensis
18557	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;huiliensis
18558	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;humicola
18559	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;humidus
18560	1.0	NA;NA;NA;NA;NA;NA
18561	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;hyaluromycini
18562	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;hyderabadensis
18563	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;exfoliatus
18564	1.0	NA;NA;NA;NA;NA;NA
18565	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;hypolithicus
18566	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;iakyrus
18567	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;iconiensis
18568	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;incanus
18569	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;indicus
18570	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;indoligenes
18571	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;indonesiensis
18572	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;inhibens
18573	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;intermedius
18574	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;inusitatus
18575	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;ipomoeae
18576	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;iranensis
18577	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;janthinus
18578	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;javensis
18579	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;jeddahensis
18580	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;jietaisiensis
18581	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;jiujiangensis
18582	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;justiciae
18583	1.0	Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;kaempferi
18584	1.0	NA;NA;NA;NA;NA;NA
