X,Article_link,Taxonomy,Phylum,Class,Order,Family,Genus,Species,Subspecies,Strain,Type_of_metabolism,Text_for_end_products,Major_end_products,Minor_end_products,Text_for_substrates,Substrates_for_end_products
8348,https://doi.org/10.1002/9781118960608.gbm01703,Proteobacteria;Gammaproteobacteria;Orbales;Orbaceae;Orbus,Proteobacteria,Gammaproteobacteria,Orbales,Orbaceae,Orbus,hercynius,NA,CN3;CCUG 57622;DSM 22228,Other,NA,NA,NA,NA,NA
8349,https://doi.org/10.1002/9781118960608.gbm01703,Proteobacteria;Gammaproteobacteria;Orbales;Orbaceae;Orbus,Proteobacteria,Gammaproteobacteria,Orbales,Orbaceae,Orbus,sasakiae,NA,C7;KACC 16544;JCM 18050,Other,NA,NA,NA,NA,NA
8350,https://doi.org/10.1002/9781118960608.gbm01704,Proteobacteria;Betaproteobacteria;Sulfuricellales;Sulfuricellaceae;Sulfuricella,Proteobacteria,Betaproteobacteria,Sulfuricellales,Sulfuricellaceae,Sulfuricella,denitrificans,NA,skB26;NBRC 105220;DSM 22764,Other,NA,NA,NA,NA,NA
8351,https://doi.org/10.1002/9781118960608.gbm01705,Proteobacteria;Gammaproteobacteria;Arenicellales;Arenicellaceae;Arenicella,Proteobacteria,Gammaproteobacteria,Arenicellales,Arenicellaceae,Arenicella,chitinivorans,NA,KMM 6208;KCTC 12711;LMG 26983,Other,NA,NA,NA,NA,NA
8352,https://doi.org/10.1002/9781118960608.gbm01705,Proteobacteria;Gammaproteobacteria;Arenicellales;Arenicellaceae;Arenicella,Proteobacteria,Gammaproteobacteria,Arenicellales,Arenicellaceae,Arenicella,xantha,NA,KMM 3895;NRIC 0759;JCM 16153,Other,NA,NA,NA,NA,NA
8353,https://doi.org/10.1002/9781118960608.gbm01706,Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Umboniibacter,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Umboniibacter,caenipelagi,NA,SCTF-16;KCTC 52628;NBRC 112760,Other,NA,NA,NA,NA,NA
8354,https://doi.org/10.1002/9781118960608.gbm01706,Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Umboniibacter,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Umboniibacter,marinipuniceus,NA,KMM 3891;NRIC 0753;JCM 15738,Other,NA,NA,NA,NA,NA
8355,https://doi.org/10.1002/9781118960608.gbm01706,Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Umboniibacter,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Umboniibacter,roseus,NA,14-121-B13;DSM 29882;CTC 42467,Other,NA,NA,NA,NA,NA
8356,https://doi.org/10.1002/9781118960608.gbm01707,Proteobacteria;Gammaproteobacteria;Xanthomonadales;Marinicellaceae;Marinicella,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,Marinicella,litoralis,NA,KMM 3900;JCM 16154;NRIC 0758;DSM 25488,Fermentation,Not reported,NA,NA,NA,NA
8357,https://doi.org/10.1002/9781118960608.gbm01707,Proteobacteria;Gammaproteobacteria;Xanthomonadales;Marinicellaceae;Marinicella,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,Marinicella,pacifica,NA,sw153;JCM 18208;CGMCC 1.12181,Fermentation,Not reported,NA,NA,NA,NA
8358,https://doi.org/10.1002/9781118960608.gbm01707,Proteobacteria;Gammaproteobacteria;Xanthomonadales;Marinicellaceae;Marinicella,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,Marinicella,sediminis,NA,F2;KCTC 42953;MCCC 1H00149,Fermentation,Not reported,NA,NA,NA,NA
8359,https://doi.org/10.1002/9781118960608.gbm01708,Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Celeribacter,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Celeribacter,baekdonensis,NA,L-6;DSM 27375;CCUG 60799;KCTC 23497,Fermentation,Not reported,NA,NA,NA,NA
8360,https://doi.org/10.1002/9781118960608.gbm01708,Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Celeribacter,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Celeribacter,ethanolicus,NA,NH195;CGMCC 1.15406;JCM 31095,Other,NA,NA,NA,NA,NA
8361,https://doi.org/10.1002/9781118960608.gbm01708,Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Celeribacter,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Celeribacter,halophilus,NA,DSM 26270;ZXM137;MCCC 1A06432;CGMCC 1.8891;LMG 24854,Fermentation,Not reported,NA,NA,NA,NA
8362,https://doi.org/10.1002/9781118960608.gbm01708,Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Celeribacter,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Celeribacter,indicus,NA,P73;DSM 27257;LMG 27600;MCCC 1A01112,Fermentation,Not reported,NA,NA,NA,NA
8363,https://doi.org/10.1002/9781118960608.gbm01708,Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Celeribacter,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Celeribacter,manganoxidans,NA,DY2-5;DSM 27541;JCM 19384;KCTC 32473,Other,NA,NA,NA,NA,NA
8364,https://doi.org/10.1002/9781118960608.gbm01708,Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Celeribacter,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Celeribacter,marinus,NA,IMCC12053;DSM 100036;KACC 17482;NBRC 109702,Fermentation,Not reported,NA,NA,NA,NA
8365,https://doi.org/10.1002/9781118960608.gbm01708,Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Celeribacter,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Celeribacter,naphthalenivorans,NA,EMB201;KACC 18393;JCM 30679,Other,NA,NA,NA,NA,NA
8366,https://doi.org/10.1002/9781118960608.gbm01708,Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Celeribacter,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Celeribacter,neptunius,NA,H 14;DSM 26471;CIP 109922;KMM 6012,Fermentation,Not reported,NA,NA,NA,NA
8367,https://doi.org/10.1002/9781118960608.gbm01708,Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Celeribacter,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Celeribacter,persicus,NA,SBU1;MCCC 1A00672,Other,NA,NA,NA,NA,NA
8368,https://doi.org/10.1002/9781118960608.gbm01709,Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;Chelativorans,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Chelativorans,composti,NA,Nis3T;JCM 17863;KCTC 23707,Other,NA,NA,NA,NA,NA
8369,https://doi.org/10.1002/9781118960608.gbm01709,Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;Chelativorans,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Chelativorans,intermedius,NA,CC-MHSW-5T;CCM 8543T;LMG 28482T;DSM 29391;CIP 110825,Other,NA,NA,NA,NA,NA
8370,https://doi.org/10.1002/9781118960608.gbm01709,Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;Chelativorans,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Chelativorans,multitrophicus,NA,DSM 9103;VKM B-2394T,Other,NA,NA,NA,NA,NA
8371,https://doi.org/10.1002/9781118960608.gbm01709,Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;Chelativorans,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Chelativorans,oligotrophicus,NA,LPM-4T;VKM B-2395T;DSM 19276,Other,NA,NA,NA,NA,NA
8372,https://doi.org/10.1002/9781118960608.gbm01709,Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;Chelativorans,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Chelativorans,xinjiangense,NA,lm93T;KCTC 72857;CCTCC AB2019376T,Other,NA,NA,NA,NA,NA
8373,https://doi.org/10.1002/9781118960608.gbm01710,Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Pseudofulvimonas,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Pseudofulvimonas,gallinarii,NA,Sa15T;DSM 21944;CCM 7599T,Other,NA,NA,NA,NA,NA
8374,https://doi.org/10.1002/9781118960608.gbm01711,Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Paenalcaligenes,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Paenalcaligenes,hermetiae,NA,KBL009T;KACC 16840T;JCM 18423;black soldier fly;in South Korea,Other,NA,NA,NA,NA,NA
8375,https://doi.org/10.1002/9781118960608.gbm01711,Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Paenalcaligenes,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Paenalcaligenes,hominis,NA,CCUG 53761AT;CCM 7698T;Sweden,Other,NA,NA,NA,NA,NA
8376,https://doi.org/10.1002/9781118960608.gbm01711,Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Paenalcaligenes,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Paenalcaligenes,suwonensis,NA,ABC02-12T;KACC 16537T;NBRC108927T,Other,NA,NA,NA,NA,NA
8377,https://doi.org/10.1002/9781118960608.gbm01712,Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Aidingimonas,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Aidingimonas,halophila,NA,YIM 90637;KCTC 12885;DSM 19219;and CGTCC AB 207002,Other,NA,NA,NA,NA,NA
8378,https://doi.org/10.1002/9781118960608.gbm01713,Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Cobetia,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Cobetia,amphilecti,NA,CCUG 49560;KMM 1561;NRIC 0815,Other,NA,NA,NA,NA,NA
8379,https://doi.org/10.1002/9781118960608.gbm01713,Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Cobetia,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Cobetia,crustatorum,NA,JO1;JCM 15644;KCTC 22486,Other,NA,NA,NA,NA,NA
8380,https://doi.org/10.1002/9781118960608.gbm01713,Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Cobetia,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Cobetia,litoralis,NA,CCUG 49563;KMM 3880;NRIC 0814,Other,NA,NA,NA,NA,NA
8381,https://doi.org/10.1002/9781118960608.gbm01713,Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Cobetia,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Cobetia,marina,NA,ATCC 25374;CCUG 49558;CECT 4278;CIP 104765;DSM 4741;JCM 21022;LMG 2217;NBRC 102605;NCIMB 1877,Other,NA,NA,NA,NA,NA
8382,https://doi.org/10.1002/9781118960608.gbm01713,Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Cobetia,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Cobetia,pacifica,NA,CCUG 49562;KMM 3879;NRIC 0813,Other,NA,NA,NA,NA,NA
8383,https://doi.org/10.1002/9781118960608.gbm01714,Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halotalea,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halotalea,alkalilenta,NA,AW-7;CECT 7134;CIP 109710;DSM 17697,Fermentation,Not reported,NA,NA,NA,NA
8384,https://doi.org/10.1002/9781118960608.gbm01715,Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Kushneria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Kushneria,aurantia,NA,A10;CCM 7415;CECT 7220;DSM 21353,Other,NA,NA,NA,NA,NA
8385,https://doi.org/10.1002/9781118960608.gbm01715,Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Kushneria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Kushneria,avicenniae,NA,MW2a;CCM 7396;CECT 7193;CIP 109711;DSM 23439,Other,NA,NA,NA,NA,NA
8386,https://doi.org/10.1002/9781118960608.gbm01715,Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Kushneria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Kushneria,endophytica,NA,EAod7;CECT 9075;LMG 29858,Other,NA,NA,NA,NA,NA
8387,https://doi.org/10.1002/9781118960608.gbm01715,Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Kushneria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Kushneria,indalinina,NA,CG2.1;CECT 5902;CIP 109528;LMG 23625,Other,NA,NA,NA,NA,NA
8388,https://doi.org/10.1002/9781118960608.gbm01715,Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Kushneria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Kushneria,konosiri,NA,X49;KACC 14623;JCM 16805,Other,NA,NA,NA,NA,NA
8389,https://doi.org/10.1002/9781118960608.gbm01715,Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Kushneria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Kushneria,marisflavi,NA,SW32;CIP 107103;DSM 15357;JCM 10873;KCCM 80003,Other,NA,NA,NA,NA,NA
8390,https://doi.org/10.1002/9781118960608.gbm01715,Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Kushneria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Kushneria,pakistanensis,NA,NCCP-934;JCM 18802;KCTC 42082;LMG 28525,Other,NA,NA,NA,NA,NA
8391,https://doi.org/10.1002/9781118960608.gbm01715,Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Kushneria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Kushneria,phyllosphaerae,NA,EAod3;CECT 9073;LMG 29856,Fermentation,Not reported,NA,NA,NA,NA
8392,https://doi.org/10.1002/9781118960608.gbm01715,Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Kushneria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Kushneria,sinocarnis,NA,Z35;CCTCC AB 209027;DSM 23229;NRRL B-59197,Other,NA,NA,NA,NA,NA
8393,https://doi.org/10.1002/9781118960608.gbm01716,Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Larsenimonas,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Larsenimonas,salina,NA,M1-18;CCM 8464;CECT 8192;IBRC-M 10767;LMG 27461,Other,NA,NA,NA,NA,NA
8394,https://doi.org/10.1002/9781118960608.gbm01716,Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Larsenimonas,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Larsenimonas,suaedae,NA,ST307;CGMCC 1.8902;DSM 22428,Other,NA,NA,NA,NA,NA
8395,https://doi.org/10.1002/9781118960608.gbm01717,Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Modicisalibacter,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Modicisalibacter,tunisiensis,NA,LIT2;CCUG 52917;CIP 109206,Other,NA,NA,NA,NA,NA
8396,https://doi.org/10.1002/9781118960608.gbm01718,Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Pistricoccus,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Pistricoccus,aurantiacus,NA,SS9T;KCTC 42586;MCCC 1H00111T,Other,NA,NA,NA,NA,NA
8397,https://doi.org/10.1002/9781118960608.gbm01719,Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Salinicola,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Salinicola,acroporae,NA,S4-41;JCM 30412;LMG 28587,Other,NA,NA,NA,NA,NA
8398,https://doi.org/10.1002/9781118960608.gbm01719,Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Salinicola,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Salinicola,aestuarinus,NA,CPA62;CECT 9339;LMG 30108,Other,NA,NA,NA,NA,NA
8399,https://doi.org/10.1002/9781118960608.gbm01719,Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Salinicola,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Salinicola,endophyticus,NA,CPA92;CECT 9340;LMG 30109,Other,NA,NA,NA,NA,NA
8400,https://doi.org/10.1002/9781118960608.gbm01719,Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Salinicola,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Salinicola,halimionae,NA,CPA60;CECT 9338;LMG 30107,Other,NA,NA,NA,NA,NA
8401,https://doi.org/10.1002/9781118960608.gbm01719,Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Salinicola,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Salinicola,halophilus,NA,CG4.1;CECT 5903;LMG 23626,Other,NA,NA,NA,NA,NA
8402,https://doi.org/10.1002/9781118960608.gbm01719,Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Salinicola,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Salinicola,halophyticus,NA,CR45;CECT 9341;LMG 30105,Other,NA,NA,NA,NA,NA
8403,https://doi.org/10.1002/9781118960608.gbm01719,Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Salinicola,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Salinicola,lusitanus,NA,CR50;CECT 9342;LMG 30106,Other,NA,NA,NA,NA,NA
8404,https://doi.org/10.1002/9781118960608.gbm01719,Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Salinicola,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Salinicola,peritrichatus,NA,DY22;CGMCC 1.12381;JCM 18795,Other,NA,NA,NA,NA,NA
8405,https://doi.org/10.1002/9781118960608.gbm01719,Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Salinicola,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Salinicola,rhizosphaerae,NA,MSSRFH1;KCTC 32998;NBRC 110222,Other,NA,NA,NA,NA,NA
8406,https://doi.org/10.1002/9781118960608.gbm01719,Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Salinicola,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Salinicola,salarius,NA,M27;KCTC 12664;DSM 18044,Other,NA,NA,NA,NA,NA
8407,https://doi.org/10.1002/9781118960608.gbm01719,Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Salinicola,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Salinicola,socius,NA,SMB35;DSM 19940;VKM B-2397,Other,NA,NA,NA,NA,NA
8408,https://doi.org/10.1002/9781118960608.gbm01719,Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Salinicola,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Salinicola,tamaricis,NA,F01T;CCTCC AB 2015304T;KCTC 42855,Other,NA,NA,NA,NA,NA
8409,https://doi.org/10.1002/9781118960608.gbm01719,Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Salinicola,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Salinicola,zeshunii,NA,N4;KACC 16602;CCTCC AB 2012912,Other,NA,NA,NA,NA,NA
8410,https://doi.org/10.1002/9781118960608.gbm01720,Bacteroidota;Rhodothermia;Rhodothermales;Salinibacteraceae;Salisaeta,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salisaeta,longa,NA,S4-4;CECT 7354;DSM 21114,Other,NA,NA,NA,NA,NA
8411,https://doi.org/10.1002/9781118960608.gbm01721,Rhodothermaeota;Rhodothermia;Rhodothermales;Salinibacteraceae;Salinivenus,Rhodothermaeota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinivenus,iranica,NA,CB7;IBRC-M 10036;CGMCC 1.11003,Other,NA,NA,NA,NA,NA
8412,https://doi.org/10.1002/9781118960608.gbm01721,Rhodothermaeota;Rhodothermia;Rhodothermales;Salinibacteraceae;Salinivenus,Rhodothermaeota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinivenus,lutea,NA,DGO;IBRC-M 10423;CGMCC 1.11002,Other,NA,NA,NA,NA,NA
8413,https://doi.org/10.1002/9781118960608.gbm01722,Rhodothermaeota;Rhodothermia;Rhodothermales;Salinibacteraceae;Longibacter,Rhodothermaeota,Rhodothermia,Rhodothermales,Salinibacteraceae,Longibacter,salinarum,NA,WDS2C18T;MCCC 1H00132T;KCTC 52045,Other,NA,NA,NA,NA,NA
8414,https://doi.org/10.1002/9781118960608.gbm01723,Rhodothermaeota;Rhodothermia;Rhodothermales;Salinibacteraceae;Longimonas,Rhodothermaeota,Rhodothermia,Rhodothermales,Salinibacteraceae,Longimonas,haloalkaliphila,NA,BSker3T;JCM31343T;UNIQEM U1010T,Other,NA,NA,NA,NA,NA
8415,https://doi.org/10.1002/9781118960608.gbm01723,Rhodothermaeota;Rhodothermia;Rhodothermales;Salinibacteraceae;Longimonas,Rhodothermaeota,Rhodothermia,Rhodothermales,Salinibacteraceae,Longimonas,halophila,NA,SYD6T;CICC 10838T;KCTC 42399,Fermentation,Not reported,NA,NA,NA,NA
8416,https://doi.org/10.1002/9781118960608.gbm01724,Bacteroidota;Rhodothermia;Rhodothermales;Salinibacteraceae;Natronotalea,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Natronotalea,proteinilytica,NA,BSker2;JCM31342;UNIQEM U1009,Other,NA,NA,NA,NA,NA
8417,https://doi.org/10.1002/9781118960608.gbm01725,Firmicutes;Clostridia;Halanaerobiales;Halobacteroidaceae;Halanaerobaculum,Firmicutes,Clostridia,Halanaerobiales,Halobacteroidaceae,Halanaerobaculum,tunisiense,NA,6SANG;DSM 19997;JCM 15060,Fermentation,"Butyrate, lactate, acetate, H2, and CO2",butyrate;lactate;acetate;H2;CO2,NA,NA,glucose
8418,https://doi.org/10.1002/9781118960608.gbm01726,Firmicutes;Clostridia;Halanaerobiales;Halanaerobiaceae;Halarsenatibacter,Firmicutes,Clostridia,Halanaerobiales,Halanaerobiaceae,Halarsenatibacter,silvermanii,NA,SLAS-1 ATCC BAA-1651;DSM 21684,Other,NA,NA,NA,NA,NA
8419,https://doi.org/10.1002/9781118960608.gbm01727,Firmicutes;Clostridia;Natranaerobiales;Natranaerobiaceae;Natranaerobius,Firmicutes,Clostridia,Natranaerobiales,Natranaerobiaceae,Natranaerobius,thermophilus,NA,JW/NM-WN-LF;ATCC BAA-1301;DSM 18059,Fermentation,"acetate and formate, with smaller amounts of lactate",acetate;formate,lactate,NA,sucrose
8420,https://doi.org/10.1002/9781118960608.gbm01727,Firmicutes;Clostridia;Natranaerobiales;Natranaerobiaceae;Natranaerobius,Firmicutes,Clostridia,Natranaerobiales,Natranaerobiaceae,Natranaerobius,trueperi,NA,JW/NM-WN-LU;ATCC BAA-1443;DSM 18760,Fermentation,"acetate and formate, with smaller amounts of lactate",acetate;formate,lactate,NA,sucrose
8421,https://doi.org/10.1002/9781118960608.gbm01727,Firmicutes;Clostridia;Natranaerobiales;Natranaerobiaceae;Natranaerobius,Firmicutes,Clostridia,Natranaerobiales,Natranaerobiaceae,Natranaerobius,grantii,NA,JW/NM-KB 411;Rift Valley;Kenya,Fermentation,acetate and formate,acetate;formate,NA,NA,carbohydrates
8422,https://doi.org/10.1002/9781118960608.gbm01727,Firmicutes;Clostridia;Natranaerobiales;Natranaerobiaceae;Natranaerobius,Firmicutes,Clostridia,Natranaerobiales,Natranaerobiaceae,Natranaerobius,jonesii,NA,JW/NM-KB 43;Rift Valley;Kenya,Fermentation,acetate and formate,acetate;formate,NA,NA,carbohydrates
8423,https://doi.org/10.1002/9781118960608.gbm01728,Firmicutes;Clostridia;Natranaerobiales;Natranaerobiaceae;Natronovirga,Firmicutes,Clostridia,Natranaerobiales,Natranaerobiaceae,Natronovirga,wadinatrunensis,NA,JW/NM-WN-LH1T;DSM 18770;ATCC BAA-1444,Fermentation,lactate and acetate,lactate;acetate,NA,NA,carbohydrates
8424,https://doi.org/10.1002/9781118960608.gbm01729,Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Spiribacter,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Spiribacter,aquaticus,NA,SP30;CECT 9238;LMG 30005,Other,NA,NA,NA,NA,NA
8425,https://doi.org/10.1002/9781118960608.gbm01729,Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Spiribacter,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Spiribacter,curvatus,NA,UAH-SP71;CECT 8396;DSM 28542,Other,NA,NA,NA,NA,NA
